config1;config2;config3;config4;config5;config6;config7;config8;config9;config10;config11;config12;config13;config14;config15;config16;config17;config18;config19;config20;config21;config22;config23;config24;config25;config26;config27;config28;config29;config30;config31;config32
1.00046446822551;0.9991157702153207;1.0459364561479167;0.9980420077561621;1.2034314502611632;0.9980145887713134;1.0101487893492076;0.9980700115175677;1.480594818128114;0.998014718559961;0.998005010161519;0.9980251542433286;1.0237199322979162;0.9980043673252984;0.9986985207664184;0.9980603991532208;1.0043674998616943;1.0171990227215257;0.9990122986868714;0.9980041526932154;1.0037992878945805;1.0009833398723038;1.2012474546119822;0.9980830628517311;0.9980065563822444;1.0088367923721628;1.0582792596834834;0.9980236467414029;1.6918110580839132;1.0079005146861761;0.9980627975851667;0.9980615596046796
1.051295310488126;0.998045298544537;0.9981623735153504;0.9980290591359863;0.9988993617988816;0.9988605705507725;1.017375000028379;0.9980039440625212;1.0004616638007395;0.9992863795236083;0.998019568688419;0.9987423270315642;1.0017122656169581;0.9991535401414754;0.9980528171951948;0.9980140374535352;1.0021360933333399;0.9989496250380726;0.998007890020781;0.9981591866006787;1.003876982249468;0.9989356617245714;1.303219448768422;0.9984573885352512;1.0240677466243615;0.9988410270946917;0.9991426023060747;0.9980112967999981;2.425781043919997;1.0001440357820084;1.0488595418580264;0.9996086817861468
1.0306177023264835;1.0055696970887684;1.0121928616026274;0.9980038432016104;1.002051815677079;0.9981653346067543;0.9980183385988557;0.9980043144320848;0.9984451225707874;0.9980042838024887;0.9980044253756474;0.9980628702991575;1.0020393289502028;1.0448441424312784;1.0006214092200683;0.9980165508216061;1.0186398389916969;0.998206634455866;1.0143930818036688;1.008368087145081;1.0036472950939224;0.9993382612413525;0.9980223053238858;0.9992328177203963;0.998097715246099;0.9981091247134577;0.998004678757133;0.998229626538035;1.0410762173820889;0.9982959310962971;1.9922516018909837;1.0062878782017939
1.0018452408179692;0.9980223565926116;0.9980195606120783;0.998011728372904;1.0145492688811595;1.0064493931563028;0.9980038408944832;0.998064253266486;1.007722165447886;0.9981379487382305;0.9991656660578915;0.9982159620450511;1.0732668079226109;0.9982634650560631;1.0034152757230725;0.9980377149699259;0.998621638542127;0.9981688443587476;1.0026919554096485;1.001275996016372;1.2246277038089228;0.9980231154432078;1.0049403363879188;0.9991082219339568;1.036240312294249;0.9982953022263054;1.0155655797474734;0.9982481323875783;1.3179641786665988;0.9995622197789983;1.0072860658541423;0.9986440424567729
0.9987924712857308;1.0226946338607206;0.9981158575419626;0.9980339865066403;1.0058032700754262;0.9980972252164999;1.0094529074414609;0.9980064480980043;0.9989710154562019;1.0122331932514719;1.001531273832133;0.9981957649904822;1.0047057851026777;0.9980038403983955;1.0078868838478559;0.9983296721089423;0.9980108043055715;1.024333050334731;1.04574222296013;0.9980784051554518;1.000304724463695;0.9983012924641362;0.9995964784606466;0.9980039060623781;1.002864359895513;0.9982835723220637;0.9980548748485574;1.0006585382209665;1.0540640482286348;0.9982960327719843;0.9980622158620156;0.9980421584051293
1.0479873514933207;0.9987328714812667;1.076557691829029;0.9980070551838948;0.9980214484747505;0.9984513463531003;1.0047429654895046;0.9980180570548306;0.9981822538036277;1.0062290127685893;0.9982731994555124;0.9980049988998471;0.998024456233563;0.9980074499267272;0.9980430870904634;0.9980285440066984;0.9980088623625947;1.0009749980307565;1.0010458512970684;0.9980038391270482;0.9980064250934958;0.9980038407947749;1.0462733505092556;0.9980261751768933;1.1306112486276343;1.0020861999998236;0.9984890595711429;0.9980744440684012;1.0163141840030854;0.9980151576923558;0.9988923865534514;0.998968135437128
1.0277363402751674;0.9980968649650356;1.0568571544192895;0.9980066420497749;1.0124583244536345;0.9980046944545956;1.0051797224359047;0.9990757393524239;1.146663265840248;1.0101401951530817;0.9980263576423575;1.0002980907094658;1.0397829671118592;0.9982322712760475;0.9988324868518933;0.998016627170919;1.0027359727009886;1.021472273526366;1.010489887161428;0.9980436329552422;0.9987413199173363;1.0042077811453054;1.1941324350526585;0.9981205154958644;1.3118645910735611;1.0036435435128974;0.9980041143347397;0.9980038932948484;0.9980447732947145;0.9980345086271686;0.9991794800228694;0.9980054112708837
0.9980381395382212;1.005048493983968;1.004803507680614;0.9980209485302718;0.9980054534356017;1.0007027225160532;1.000505682427522;0.9980389217262786;1.0148778432255643;1.0015213266836727;0.9980089706904013;0.998005928385963;1.0031597787682067;0.9980050944333936;1.021504342959073;0.9980043135181313;1.0453800756191163;0.9980038654638339;1.332735944771818;0.9980249846806274;1.4105493010764736;0.9980045955291208;0.9982213410089623;0.9980639710792719;1.0204154919692863;0.998004628565492;1.005922471618664;0.9980294675440039;0.9980047179769113;0.9983011697316366;0.9995037088509556;0.9980205783547645
1.9921731512990457;0.9980337505713928;0.9980039427283042;0.9980658683800303;1.2249441196677309;0.9980166341524829;0.998009585474586;0.9980045922053806;0.9983579205915196;0.99880549278571;0.9980042484889133;0.9980039847584851;1.0101515811245192;0.9993573904803766;1.0029300122187268;0.9980051406989745;1.0021341160516544;1.0165863702293503;0.9980207367479497;0.9981645926288735;1.150413510628641;1.82075644414659;0.9989024471199311;0.9980671748210466;1.0256685367307328;0.9983191527707109;1.0115240790683744;0.9981861045791325;1.194694786502186;1.004698850630631;0.9986383968466221;0.998130381536684
1.4968627457699546;0.998004959421519;0.9983794895518562;0.9980213886482939;1.9920938724102588;0.9987828900972766;1.0199322016271788;0.9980062878474417;1.000863638943906;0.9980070031648409;1.0023453970420775;0.9980251113425721;1.0062393976491764;0.9980197172270046;0.9998656358879213;0.9980201538430109;1.1092488144658976;0.9982653580200643;0.9980038460255317;1.0053403593329082;0.9982617530516944;0.9996126979439913;1.0178880925704201;0.9980041400390228;1.1362897041068194;0.9990025461946707;0.9999873396585088;0.9980045371934754;1.6854187964656828;1.0035827308856047;1.0006994790845012;0.9989318483767348
0.9989409874302866;1.0003939060633524;0.9992947643724945;0.9996574210095942;1.0016413690525547;0.9980053157643483;1.0001604240753927;0.9980699583636474;0.9992619157678104;0.9980275803764098;1.0037307704657865;0.9980831132635356;1.0025744136287988;0.9984735086419485;0.9985265486625811;0.9980038466902831;1.0011427062028888;0.998186755243539;1.0000984679419622;0.998123965444859;1.108166812048633;0.9980090578380015;1.0161154549804043;0.9987122064866674;0.9984230951644791;0.9980987214716446;0.9980830706235371;0.9982419139680443;0.9982642163339907;1.007281949207216;1.0541910938071493;0.9981529891702913
1.0348613689980553;0.9994435441392453;0.998073119862535;0.9980259394048129;0.9992543767227946;0.9994103818644741;0.9981872979295661;0.9980038591603025;0.9980038543059168;0.9986051430465519;1.0112251319896164;0.9983222926815758;1.004782339919607;1.000008633850658;0.9982669960378067;0.9981542197215567;1.1302252020722368;0.9980942247014443;1.0048783795101761;0.9982853001572696;0.9985308510204327;0.9980038441169208;1.1208619729133693;1.0012299581116586;0.9984494654649627;0.998249513186899;1.011519834165998;0.9980831775640118;1.0454105504712399;0.9991669681779497;0.998159480133825;0.9983542912179096
0.9980432397042052;1.00624312485101;0.9980093678893345;0.9980038466860767;0.9983455924699418;0.9980042295643281;0.9993174308969782;0.9980303436067878;1.0002259984619768;0.9991684914511483;0.9995193260016361;0.998003859596477;1.1729080738883684;0.9982168514083606;0.9980079900510169;0.9980437308863679;1.0022856867863617;0.998754448697859;1.0415330210707954;0.9983456878160822;1.009629597081251;1.3342957191102283;1.0003938462549882;0.9981967273997053;1.2898728799925616;1.0082046806303713;1.0616072103697949;1.0319009394850889;1.001559312182712;1.0145628886726181;0.9980854146272674;0.9980041374577324
1.005835952103769;0.998187538832801;0.999971901788555;0.9980038402566109;1.097183353914082;0.998316090525794;0.9983876428633416;0.9980038503166853;1.4058380417531895;0.9983314134128914;0.9998171097676154;0.9980662257679809;0.9982525216520179;0.9981025245569206;1.0016408849370655;0.9980086526766342;1.6032977035831562;0.998491801991473;1.4849350638915686;0.9980063517804243;1.0161258320863902;0.9982181816163669;1.007080283016861;0.9981956813419279;1.084538591946834;1.0001149898414394;1.0297834443508507;1.003716863650091;0.9984000872497999;1.000285671890128;1.0029509131127143;1.0001997729532697
1.002338025262803;0.998424613392809;1.0673907090586303;0.9987036069234826;1.1078508265345484;0.9980065463121134;0.9987053115410293;0.9980797448639395;0.9989499566861928;1.000531242081135;0.9990906640722989;0.9980522638598266;1.038092931543056;0.9980038416935209;1.0015316077460767;0.9980038518329338;1.0099926708920655;1.0027177433084278;0.9980191365028961;0.9984306243101032;1.0983320974612765;0.9996530129588878;0.9991206607234937;0.9980335044190731;0.9981233940167046;0.9982623334073993;0.9981847863943215;0.9990071344631861;1.1978346529246178;0.9987356768534794;1.0070317072341732;0.9980039041998513
1.7767341048089798;0.9997071488125765;0.9981806881510605;0.9980119906522303;1.0444505356754972;1.0040725331087426;0.9993383394667051;0.9980116725567507;0.9980503794063478;0.9980088312692404;0.999657173933099;0.9980050223551249;0.9980074007696478;0.9994512444513831;1.1151857459169845;0.9980218205793034;1.0265744642131969;1.0004511124554232;1.0296507506318073;0.9987058835627037;1.0222629899298379;0.9980076964846735;0.998011315980361;0.9980924465630271;1.9920965137990272;0.9981395116692239;0.9980591023294154;0.9980429501380855;0.9980104840988079;0.9982850684963664;1.0018594677230046;0.9982309808491728
1.5865609132159861;0.9980974620166649;0.9984941480470153;0.9980111752872741;1.4328345383628158;0.9980293511013998;0.9980122921119378;0.9980040577404505;0.9980235359001042;0.9980786159060391;0.9981712719014907;0.9980038398034327;1.0182400653220145;0.998067080936771;1.0010348798026931;0.998006612646869;2.1329061594391714;0.9981714372542695;1.0041497722064001;0.9980038476780105;0.9997257590873551;0.9980273426089711;0.9988588259090767;0.9980038466719509;1.2601127079481305;0.9983224564748517;1.2681766158017098;0.9988628646177637;0.9982624982389388;0.9997310924634594;0.9980710229929574;0.9990387054755617
0.9980042554508037;1.0015042147892972;0.9980103235990703;0.9983424434104942;0.9994330682539329;0.9980047213829578;1.2307794802305676;0.9980040251101006;1.013065765447186;0.9993597451678896;0.998020065661505;0.9980472996241987;0.9980325467015726;1.0020523593885793;0.9989561455306198;0.9980045829481893;0.9982326442911391;0.9996896420715151;1.0003087303923877;0.9980563545002955;1.250833129263837;0.9989749907101578;1.0388965306265203;0.9980082147683254;1.145030507209308;0.9981949107857816;0.9981833903209821;0.9995026737799362;1.0712083229082636;0.998055831777546;1.004278267870213;1.0046328876844168
1.004312339902876;0.9989546282864384;1.0071415622535902;0.9980042177017078;0.9981753174570984;0.9993915411293374;0.998362081623433;0.9980038415875496;0.9984364335627111;0.9980038995498745;0.998274618197676;0.9980081223902556;0.998136690846108;0.9989524752156058;1.0165704717722817;0.9980429149308134;2.9876643197710497;1.04233766039334;1.0167825929617451;0.9981495769543929;1.011483945178499;0.9990987325818046;0.9980089532640019;0.9997326914128145;1.0965523287131738;1.0000591265350611;1.0012807635662018;0.999364123715025;1.0259501285537238;0.9980719393120744;1.0259339385301898;0.9980737560891287
0.9983595520183243;0.998374122661732;0.9980038395061109;0.9982135063503752;0.9982992373395291;0.9980074477229642;0.9980059424333454;0.9983362684490695;0.9986862722861327;0.9983299053032978;0.9980143709666299;0.9988468284761004;1.0215964293672606;0.9980038790241782;0.9980138026591764;1.0116442067053835;1.458073207633844;0.9988301622685667;1.009786279874717;1.0024750436397196;1.003957668191953;0.9980325800682774;0.9994140606344813;0.9980042117628134;1.002731430169621;0.9981775093721569;0.9980754732398895;0.9980048134074389;0.998604217489528;0.9980507932818998;0.9998422054946389;0.9983925423205605
0.9980710229797938;0.9980469271778657;0.9988267388712608;0.9983755340743704;0.998492610283065;0.9981906886274409;1.0011618969593294;0.998038941120061;0.9981033959638005;0.9981246843725685;0.9999901186783027;0.9982463573712104;1.000076146124686;1.0084935676596762;0.9984440191994347;0.9989094522173566;1.0017215316345254;0.9980040814094432;1.0034662110497823;0.9980512885771388;1.0171304305480389;1.0269787388042113;1.060062501169711;0.9989849498197466;1.0544214688880469;0.9986957827749954;0.9980038396959147;0.998116360455394;0.9985241342441997;0.9986207191828748;0.9984752231685677;0.9981315887416364
0.9988469254343448;1.0047033334672086;0.998003844572719;0.9980062713007901;1.0008943429791421;0.9989875126943738;0.9981760682774109;0.998030184018209;1.1896821589509472;0.9999522333459182;1.0001664470250697;0.9981807718170325;0.9980163431172777;0.9980244659583022;0.9981416942666679;0.9987601231818871;1.013782427421893;0.9986546127432226;0.9996671570637425;1.0002532273574636;1.0137159305561474;0.9980038444107686;1.0111252425868118;0.9980038393460638;1.0041068760950211;1.2846192112794945;0.9986953057265289;0.9982952949599938;1.0019987014225726;0.9980051346677481;0.9988127676694861;0.9980039355341617
0.9987133830285304;0.9989560839092217;0.9980386399949506;0.9985519518885553;0.9985622629150304;0.9992918330586006;0.9980112452499047;0.9981261048753147;1.1053211695948073;0.998003846765519;0.9981927984606713;0.9980616540441859;1.0079564199347422;1.000651580285048;1.0287887249008683;0.998003987580455;1.0511550848715716;1.000794389082601;1.0091328076934907;0.9986909223955155;1.076205524719532;0.9980084974211835;0.9995099891438752;0.9982067875009486;1.1573305090369088;1.000078597105879;1.0228228232072258;0.9980039077226661;1.1096587036000867;0.9980165688913694;1.0049320430920197;0.9980416131420943
0.9980044871614075;0.9984834580972544;0.9995245532447795;0.9980319262734567;1.2539266843702013;0.9980077478893992;0.9980038530644384;0.9990943317815387;0.9989595680954109;1.000183631124553;0.998077585559366;0.9980351716426589;1.199923019312821;0.9981181251076848;0.9985975463694924;0.9980038499009981;1.0001352993372092;0.9980698472996424;1.028942161464711;0.9980283982454992;1.0327764444947225;0.9980345375209294;0.9989443498433763;0.9982984568678758;0.998044695213846;1.0008957507678031;1.0173321154285084;1.0033205275352102;0.9981426821397501;0.9997094005149192;1.0029888370755737;0.9997825809261509
1.013141815547132;0.9980069221094922;1.0556484069944934;0.9980348408269906;1.445175455396754;0.998282441196368;0.9984443554975854;0.9981088531350978;1.097434538573595;0.9981065681263104;0.9991314310066902;0.9980284419822332;1.012568349433719;0.9993424649337455;1.0226275448349873;0.9980043003115247;0.9981975669315254;0.9980094964283363;1.0179208587055737;0.9980669729168251;1.0185529397388982;0.9981626942947228;0.9981711400186335;0.9983093723774142;1.0053781440502214;0.9980833610074235;0.998024037602804;0.9980427691753979;1.271545020454907;0.9996109192804914;0.9980546041333357;1.0000533544343804
0.9998430339424704;0.9985751513623286;0.9982268254015803;0.9981288654061228;1.0234402463227168;0.9980363747431766;0.9980060827571651;0.998004383847355;0.9990048388732314;0.9981682491916221;0.9981421966186375;0.9980038716130776;0.9980039436117363;0.9980039012892375;0.9981319648188486;0.9980872105889123;1.0003676455928767;0.9980815692188498;1.000545304003875;0.9980135635919266;0.9980038386122901;0.9983973312219846;1.1246492612121586;0.9981065714387171;1.0585870583122317;0.9983837049370443;0.9991315666431217;0.9985401512120416;0.9981381966529557;1.0024302187014156;1.1031451468852367;0.9980282453163746
1.038698196478591;0.9980038488074942;0.9988283117634337;0.9983373364304813;1.0058531103651691;1.0017137689589464;0.9980388458071953;0.9983395326879211;1.0106978740157007;0.9980103132830581;0.9981672351780321;0.9980109968083911;0.9980043692606185;0.9981696953812931;0.9991110347316959;0.9980106575798432;0.9980550939847699;0.9982736916586453;0.999074355521379;0.9980881504177065;0.9987461715678152;0.9980045408622883;0.9980149137284927;1.0010643511678137;1.000537405548389;0.9982675481739336;1.013050724169675;0.9980040581192597;1.5465446019258895;0.9980690158671014;1.0054974043939438;0.9980145255846083
1.001756256731804;0.9994833391183461;0.9994472640722856;1.001675395323629;0.998007129691132;0.9981689631643342;0.9980413047842107;1.0015852273573522;0.9981102112707488;0.998069555855739;1.0055698946241876;0.9980039057775701;1.0023490598008307;1.0031813640629546;0.9980630369020688;0.998015274912863;1.0479128165883687;0.9981285722111037;0.9980692337317596;0.9980057102211569;0.9980039673023113;0.9980570253748269;0.9981191714860093;0.9980039967079105;0.9980115466646262;0.998259237994443;0.9980641025627619;0.998005641717152;1.8307643285653339;0.9980776830247686;0.9980038506911354;0.9980039006678895
1.026363304173751;0.9982554028636046;0.9980209038708306;0.9982878975075414;1.0077717600283265;1.0005524219551525;0.9985480746881508;0.9980375697781669;1.007089548927758;0.9982354876763623;0.9998380246202478;0.998850001335649;1.0466739903921811;0.9987948692132116;1.0000917451871183;1.0000865460610586;0.9981491773203477;0.9989770695162342;1.0191847221567738;0.9981143516793403;0.9992052960213398;0.9980050163125206;1.2642957598222697;0.9981872762075971;1.0332811773027528;0.998406516211886;1.0592872986376205;0.9982352698687759;1.560765962553685;0.9980315370464325;1.001763480378494;1.0014385887487791
1.074776044021922;0.998023281226599;0.9985017071509428;0.9980192751164073;0.998036651917335;0.9980568125087863;1.0041835944221105;0.998003860685875;1.0001955903144797;0.9980039322706846;0.9991047164686727;0.9982086549655679;1.0021251933032176;0.998101450097919;0.9981249825707942;0.9980576223516637;0.9980129160982965;0.9989379481370223;0.9980771571649678;0.9983584978289571;1.0243365784556682;0.9980140124026476;1.006917666992098;0.9980709988523668;2.0373928056786634;0.9983563215291106;0.9980090034156062;0.9980262293043568;1.2497203962552235;1.0176858137505238;0.998005171037646;0.9980070073497979
