config1;config2;config3;config4;config5;config6;config7;config8;config9;config10;config11;config12;config13;config14;config15;config16;config17;config18;config19;config20;config21;config22;config23;config24
0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377953477;0.9980038377945334;0.9980038377980629;0.9980038377944496;0.9980038377944496;0.9980038377944498;0.9980038379907639;0.9981739908185785;0.9980038498384564;0.9980038377944496;0.9980038377944496;0.9980038377944498;0.9980038377944618;0.9980038377944879;0.9980038377944694;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377948404;0.9980038394214131;0.9980038378656673
0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377944948;0.9980038378282575;0.998003837794491;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038379706773;0.9980038385143934;0.9980038486291976;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377962698;0.998003837794493;0.9980038377946358;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038378074562;0.9980038380783212;0.9980038386819684
0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038377944564;0.9980038378075855;0.9980038377956701;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980038379018991;0.9980349473529093;0.9980046191974916;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038377945126;0.9980038377944647;0.9980038377945871;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038378321063;0.9980038382494648;0.9980286970583012
0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980038378001126;0.9980038378000124;0.9980038377944792;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038379174407;0.9980038993698024;0.9980069338006655;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377949717;0.9980038377944941;0.9980038377945559;0.9980038377944496;0.9980038377944498;0.9980038377944496;0.9980038387406813;0.9980038379886318;0.9980038427152602
0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980038377950461;0.9980038377957096;0.9980038377946694;0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980041660584344;1.0000785977778632;0.9980038392488154;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038378009557;0.9980038377944518;0.9980038377944658;0.9980038377944496;0.9980038377944498;0.9980038377944496;0.9980046151534063;0.9980039350166948;0.9980038378019993
0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377998733;0.9980038377991424;0.9980038378241323;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.998003847852455;0.9980038476227665;0.9984066024581337;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377948645;0.9980038377944587;0.9980038377945434;0.9980038377944496;0.9980038377944496;0.9980038377944498;0.9980038378112707;0.9980038379060912;0.9980038388446791
0.9980038377944498;0.9980038377944496;0.9980038377944498;0.9980038378993895;0.9980038378076205;0.9980038377975359;0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980038382780045;0.9983126996041858;0.9980038527269887;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038377944892;0.9980038377945838;0.9980038377946341;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038378044978;0.9980038392578402;0.9980042317536433
0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038378431092;0.9980038377993397;0.9980038377958548;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038401659787;0.9980271983533738;0.9980046648064916;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.998003837794458;0.998003837794577;0.9980038377952055;0.9980038377944496;0.9980038377944498;0.9980038377944496;0.9980038394320757;0.9980038462977042;0.9980038387149055
0.9980038377944496;0.9980038377944496;0.9980038377944496;0.998003837794481;0.9980038379007267;0.9980038377997327;0.9980038377944498;0.9980038377944496;0.9980038377944498;0.9980038382105473;0.9980540172770704;0.9980042441795203;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377948824;0.9980038377944703;0.9980038377946933;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038378095054;0.9980038423968493;0.9980038381662626
0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038378369194;0.9980038377963133;0.9980038377948791;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980038415761789;0.998063681002468;0.9980073760150605;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377945006;0.9980038377946268;0.9980038377944797;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038378048431;0.9980038381513261;0.9980038382337085
0.9980038377944498;0.9980038377944496;0.9980038377944496;0.998003837798894;0.9980038377969788;0.9980038377955794;0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980263946380402;0.9980064987027003;0.9989319988605969;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377945677;0.9980038377945715;0.9980038377944664;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038378901409;0.9980112990102651;0.9980038388493931
0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038378010155;0.9980038377987748;0.998003837795136;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038401926765;0.9980042917092042;0.9980122696935875;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377944828;0.9980038377944547;0.9980038377948346;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038381641084;0.9980038382571771;0.9980038384938206
0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377944527;0.9980038377947652;0.9980038378027094;0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980038526682661;0.9980038592876216;0.9980038653813366;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.998003837794858;0.9980038377944536;0.9980038377944644;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038381944873;0.9980038381408629;0.9980039198280287
0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038378004519;0.9980038378072635;0.9980038377956925;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980619456470674;0.9980563236699007;0.9980038701571233;0.9980038377944496;0.9980038377944498;0.9980038377944496;0.9980038377945559;0.9980038377948827;0.9980038377946393;0.9980038377944496;0.9980038377944498;0.9980038377944496;0.9980038378182571;0.9980038701530171;0.9980039728258759
0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377948299;0.9980038378066206;0.9980038378587427;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980039556862248;0.9980101488926519;0.9980075281401363;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377946174;0.9980038377944664;0.9980038377944533;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980038385842752;0.9980038379160369;0.9980126454825223
0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377945258;0.9980038378035893;0.9980038377949912;0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980040253139788;0.9980044424723821;0.9980038532163746;0.9980038377944498;0.9980038377944496;0.9980038377944498;0.9980038377944682;0.9980038377959459;0.9980038377944513;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.998003837988891;0.9980038378220434;0.9980038379927525
0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377949023;0.9980038377962089;0.9980038378005109;0.9980038377944498;0.9980038377944496;0.9980038377944498;0.9980558623012938;0.998739437446406;0.9980038391640609;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.998003837794452;0.9980038377945338;0.9980038377978331;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980038378170126;0.9980038395847878;0.9980038390722255
0.9980038377944498;0.9980038377944496;0.9980038377944498;0.9980038377949855;0.9980038378177984;0.9980038377948348;0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980053110422231;0.998003858214836;0.9980049856786243;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038377952515;0.9980038377946812;0.9980038378075659;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038378925902;0.9980058576747937;0.9980038382920731
0.9980038377944498;0.9980038377944498;0.9980038377944496;0.998003837837862;0.9980038377972866;0.99800383779473;0.9980038377944496;0.9980038377944498;0.9980038377944496;0.9980039414157529;0.998004325204616;0.9980181317498045;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377944682;0.9980038377944792;0.998003837795585;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038380211504;0.9980038384439616;0.9980038386561952
0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038379064992;0.9980038377944794;0.9980038377949795;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038382966049;0.998003837850693;0.9980038457769866;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377956204;0.9980038377945338;0.9980038377947004;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038378794713;0.9980038382175317;0.9980038399893708
0.9980038377944498;0.9980038377944496;0.9980038377944498;0.9980038377974308;0.9980038378058057;0.998003837795669;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038377979138;1.1175054008200604;0.9980038931485665;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980038377945568;0.9980038377945204;0.9980038378290452;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038379622721;0.998003838079948;0.998003839201473
0.9980038377944496;0.9980038377944496;0.9980038377944496;0.998003837798217;0.9980038377965962;0.9980038378012054;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980038471233412;0.9980435006753582;0.9980038389323002;0.9980038377944498;0.9980038377944496;0.9980038377944498;0.9980038377945193;0.9980038377945245;0.9980038377944616;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038378472942;0.9980065534508047;0.9980038541936769
0.9980038377944498;0.9980038377944496;0.9980038377944498;0.9980038377947271;0.998003837794671;0.9980038377951137;0.9980038377944496;0.9980038377944496;0.9980038377944498;0.9980038378016253;0.9981083786666078;0.9980038845618674;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377945595;0.9980038377948948;0.9980038377945051;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038389202375;0.9980038379665153;0.9980038387200268
0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377945528;0.9980038377958445;0.9980038377944945;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980038400360091;0.9980043361397065;0.9980045837998723;0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377948526;0.9980038377946355;0.9980038377946029;0.9980038377944496;0.9980038377944498;0.9980038377944496;0.9980038602214618;0.9980038384410544;0.9980038379575217
0.9980038377944498;0.9980038377944496;0.9980038377944496;0.9980038377991007;0.9980038377948842;0.9980038377956554;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038415218163;0.998005753697731;0.9980118914655941;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980038377945626;0.9980038377944587;0.9980038377945514;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038378373349;0.9980038385155572;0.9980038378779188
0.9980038377944498;0.9980038377944496;0.9980038377944498;0.9980038378052614;0.9980038378196403;0.998003837798913;0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980038380091455;0.9980086772846308;0.9980128414023293;0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980038377944774;0.9980038377947877;0.9980038377944527;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038378584074;0.998003838492084;0.9980038379010475
0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377946887;0.9980038378621565;0.9980038377963492;0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980038396516797;0.9980067461045573;0.9980038541042512;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.998003837794887;0.9980038377944943;0.9980038377945396;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980038377956374;0.9980038381202129;0.9980038379386882
0.9980038377944496;0.9980038377944496;0.9980038377944498;0.9980038377945241;0.9980038377960451;0.9980038377973642;0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980038388126925;0.9980038624281472;0.9980886705201167;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377970449;0.9980038377945695;0.9980038377949855;0.9980038377944498;0.9980038377944496;0.9980038377944498;0.9980038379625829;0.998003837942535;0.9980038881449419
0.9980038377944498;0.9980038377944498;0.9980038377944498;0.9980038378061878;0.9980038377960667;0.9980038377973264;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038382248033;0.9980038482056937;0.9980186535192567;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038377944522;0.9980038377945064;0.998003837794744;0.9980038377944496;0.9980038377944496;0.9980038377944496;0.9980038378248886;0.9980038379320005;0.9980038390655416
0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038378173964;0.9980038377975498;0.9980038377986903;0.9980038377944498;0.9980038377944498;0.9980038377944496;0.9980038717767866;0.9980049910844033;0.9980041673582726;0.9980038377944496;0.9980038377944498;0.9980038377944496;0.9980038377946935;0.9980038377949677;0.9980038377946535;0.9980038377944496;0.9980038377944498;0.9980038377944498;0.9980038379339308;0.9980038378503513;0.9980038386416517
