config0;config1;config2;config3;config4;config5;config6;config7;config8;config9;config10;config11;config12;config13;config14;config15;config16;config17;config18;config19;config20;config21;config22;config23;config24;config25;config26;config27;config28;config29;config30;config31;config32;config33;config34;config35;config36;config37;config38;config39;config40;config41;config42;config43;config44;config45;config46;config47;config48;config49;config50;config51;config52;config53
7.965567396011288;2.0173173655848577;0.9980038404340726;6.891054748856881;1.0508968593804062;0.9980038386331691;3.0425277546674776;0.9980038379532258;0.9980038382099439;12.670505812885983;2.982714064991719;2.040953517127124;1.003742626236802;1.170505257536137;0.9980038381573616;8.214233697070977;0.9980038398610435;0.9980038383327778;12.670505812093475;2.0075123719367123;0.9980038386393595;2.072677350366083;0.9980038543497634;0.9980038393641117;1.5576267085756546;0.9992189764634929;0.9980038378744936;-3.8127991963323926;-4.109732675161233;-4.115554652676893;-4.096259262461163;-4.101364917279535;-4.134640681917899;-4.061358485289433;-4.1519229839073635;-4.1235077169459835;-3.779185664586882;-4.097324764288726;-4.1514374948074915;-4.081748646514268;-4.079299861096251;-4.124973770504035;-4.123793899400213;-4.10057507000041;-4.1213776924175916;-4.048390046588599;-4.046685268803688;-4.069862550485974;-4.050567704885024;-4.127445556994063;-4.133719549077891;-4.118136927540346;-4.126512797730102;-4.152290536947154
4.312191284396652;5.733582017709059;0.998003839000894;4.287209829813409;0.9980038378907475;0.9980038388577753;7.8740236700865855;0.9980038923937031;0.9980038389163559;12.670505812885983;3.0192032178922266;1.7401082719049012;1.6237356613459715;1.002113241182708;0.9980038404756831;7.983473607222228;0.9980038380704321;0.9980038378614787;6.661057414946791;2.9825049262868792;0.9980038423984935;1.6696454068397728;1.286862773046211;0.9980038385228533;0.998003838962928;0.9980038721458426;0.9980038394092641;-3.98499507829911;-4.132669887695148;-4.128866949716532;-4.149889590057916;-4.125719066633256;-4.139941618338226;-4.012844251414835;-4.120208630752094;-4.148128934760634;-4.029342822040172;-4.142515293602285;-4.1267517121396615;-4.146013608720593;-4.11297272388339;-4.127437162180497;-4.0959595357856395;-4.096308075388891;-4.153703301276931;-4.00955563388057;-4.1000166985928725;-4.081633658006688;-4.144982409682425;-4.082880801035372;-4.074672657651031;-4.0437447233639325;-4.146636808973077;-4.134969768764378
12.670505812141503;2.5796976497947446;1.1497318799652994;2.565758958776558;1.1289557327447794;0.9980038390611675;0.9980041457166529;0.9980038387197022;0.9980038384565342;9.38272000822231;2.2450147401067766;1.3566374114345998;6.488644405798577;1.4845134740345836;0.9980038379482277;1.9920315784542915;0.9980038384320559;0.9980038391224814;7.723198126870666;5.225845360168395;1.9920309004905346;3.232445682240829;9.563688733315908;0.9980038379907432;1.0052057302227484;0.9980038378220217;0.9980038379009195;-4.076556924616676;-4.103352325919747;-4.108329785225987;-4.127481412800847;-4.075864887708611;-4.1518429465173075;-4.12760326361396;-4.083868534843623;-4.12022874175321;-3.995780519289791;-4.094430496181349;-4.069964135386936;-4.070155056103234;-4.083669588498309;-4.125051035618948;-4.07767720585258;-4.087604312495587;-4.142931777399415;-3.8146446088138948;-4.154574763776918;-4.1016756500349;-4.105385606841001;-4.101612269678645;-4.095463397182958;-4.089601803699794;-4.097375030412249;-4.14139800007724
4.125733526395006;1.9928905161914043;0.9980038382256703;2.34918232182034;0.99894462213817;0.998003849242106;4.304287811181089;0.998003840584393;0.9980038392104377;12.670505812525018;1.0614964179408395;1.0048835259795732;4.973149078292286;2.118587268468663;0.9980038389205099;5.356214592840805;0.9989838874474612;0.9980039571258854;11.975984644469085;6.451583222555934;0.998796758013747;5.976375813455543;0.998003838707006;0.9980038396894698;1.0068802937374883;0.9980038482096301;0.9980038388862851;-4.097200943232662;-4.15544426062211;-4.155460838245293;-4.080277481615633;-4.152677070168845;-4.114104877838347;-4.10992423864974;-4.123490746898187;-4.15572556418479;-4.102695136530118;-4.088566314050978;-4.113197509091664;-4.000357931498387;-4.155605408213304;-4.154067223151694;-4.099577991405895;-4.115513766215102;-4.143731676311998;-4.075318089790504;-4.0517581737985395;-4.151272719107391;-4.149910402566132;-4.155799367672392;-4.1395063955552995;-4.128531840181468;-4.145706630885623;-4.113978658892544
3.842777088778754;5.587521361689161;1.9920309608234015;4.95103541360646;1.9920313205088285;0.9980038398674578;4.060525434064519;0.9980039073620022;0.9980038381764003;2.990152868005957;8.445383676287893;1.0031602246798859;3.635662330400892;0.9980038401633464;0.998003837912002;1.3618589893977027;1.9920357442576915;0.9980038395132563;5.60009035826332;8.153401502150507;1.5986862635784516;1.0034932092500306;0.9982812193998665;0.9980038378311518;1.6931109195889502;0.9980038397838086;0.9980832728671941;-4.004165057368694;-4.125339105712642;-4.154990825386663;-4.097918637531084;-4.139350839941808;-4.130772570397784;-3.8188630456198296;-4.134183872347283;-4.1554145889895215;-4.151811736877602;-4.127608378144291;-4.1269169584067065;-4.09817363060674;-4.105843801223595;-4.137422383140952;-4.060349405906063;-4.094167136072737;-4.127368057260337;-3.96340795573161;-4.099736280571889;-4.137509389309292;-4.122361214948978;-4.0960517916641965;-4.1204650701274455;-4.1336183627935;-4.142677769850933;-4.112972532947414
4.266163497786407;1.3370797115429751;0.9980050545526542;7.387431640370165;2.9846104011954164;0.9980038378776078;2.9821051625296495;0.9983445319535329;0.9980038386965948;6.466074866221249;5.799927164415789;1.9804867086238962;9.402623316812912;1.046662846490726;0.998003840586438;1.2009911546288836;0.9980038391182038;0.9980038387707182;12.670505812885983;1.1994083344290192;1.9920309215386178;8.445048937544227;3.7131206261120373;1.0233140547548834;2.5725876712082747;0.9980038389063213;0.9980051983410553;-4.023079903817847;-4.095932655298255;-4.122030748730586;-4.097777820285362;-4.08855505354109;-4.1274198602865635;-4.097424097605071;-4.110809424105428;-4.15548425926176;-4.12228264258253;-4.100789998196888;-4.148589950504206;-4.081416083904969;-4.119874808684303;-4.155577574979725;-4.147802071347328;-4.130658236530995;-4.1268012148238675;-2.574188781739079;-4.083661564063231;-4.139018669466237;-4.15235501149749;-4.151701498772207;-4.1222219804351505;-4.082767483804052;-4.155086334554015;-4.137661420757867
4.970310827725783;2.400723391819273;0.9980038657775611;1.414616024171452;0.9980038388186186;0.9980038381830614;5.647779051081918;0.9980047050994625;0.9980038385304733;5.953531167986171;6.924437323222816;0.998166851832331;1.0049259067183702;4.67973600530553;0.9980038389835655;3.459961784560609;0.9980038378098801;0.9980040355489654;12.670505812483931;3.1449099521607655;0.9980262856509219;8.064324020785461;0.9980038387251411;0.9980038384087342;5.951696629288932;0.9980038389312542;0.9980038418209795;-4.079769265871362;-4.0914246380223664;-4.114801222828347;-4.083827657153631;-4.017208064567552;-4.115374128749386;-4.076492304761046;-4.152844828122679;-4.126517472499438;-3.9838756952111924;-4.111972766978343;-4.14677077187254;-4.152801336481322;-4.155271990829226;-4.138538869082772;-4.1511408173219575;-4.121514421130345;-4.118983864525745;-4.0711625396506745;-3.9389610664074897;-4.146526732214762;-4.1002386450443495;-4.114525802856783;-4.15353205927305;-4.096468469620548;-4.127069025334145;-4.147842499927274
12.670505812885983;6.235131925362266;0.9993653664028269;3.444704991235062;0.9980038639369044;0.9980038417270397;2.550044624398241;1.0653432197704793;0.9980038395826001;3.9943497470089544;9.683374329238422;1.164384622603409;6.085301955661159;0.9980853890322018;0.9980038378748699;0.9980038390685706;1.1940372212262285;0.9980038387656829;12.670505812885983;1.8589604731820628;1.1191785140669428;7.186386645347928;1.0667841851622801;0.9980038379106237;11.586736897870681;0.9980038380111856;0.9980038561806741;-4.037830219610481;-4.123233471795226;-4.152890754512275;-4.0884138182734056;-4.129668867793159;-4.121846785802071;-4.142698983844235;-4.140361579507302;-4.146565238515812;-4.142044911556784;-4.080946438998119;-4.155536933114967;-4.068951636196117;-4.089260478391463;-4.115257238190217;-4.149720811480422;-4.082088556709211;-4.132426727471504;-3.9687290443303396;-4.155742214374201;-4.1269756191036935;-4.072853159693105;-4.104619178168627;-4.128120772976263;-4.122818573565819;-4.100357880030543;-4.122697795909975
6.81556223903946;2.35228400033907;1.052233349436392;5.744915520301737;1.354381741987463;0.9980038384599029;0.9980038393531084;1.0006810848417529;0.9980038487937144;12.670505811601227;5.8148910980708814;1.5186142321434033;3.0132269157374343;0.9980039523245355;0.9980038390034792;3.1620208394148572;0.9980038389837961;0.9980038385462164;7.957985144382239;3.1254912706087437;0.9980038380782793;1.4849134548326934;1.4622926499896922;1.3914513521843983;3.29119433776892;1.4023196525243873;0.9980038393251272;-4.098950340520753;-4.154200111982527;-4.104694109181819;-4.147742359590222;-4.095286527145715;-4.154404460948037;-4.097085861662503;-4.121468847058943;-4.1285420125281025;-3.9361917319938993;-4.09728659414684;-4.155177716848612;-4.103740057500708;-4.1556287452572285;-4.154574470338657;-4.097359303446362;-4.143979380422265;-4.11839341661659;-3.900045642715197;-4.087409287811711;-4.15417802176843;-4.10850735976487;-4.120716928980689;-4.116821305582834;-3.722818520315896;-4.112372479597539;-4.134503934664533
7.930782899512295;8.512105123051922;1.0053678387757128;4.490133687848985;4.125804847589397;0.9980038384382807;1.009153677289322;0.9980038381183808;0.9980038380153677;5.035858497091969;0.9980050170845602;1.001194598346499;3.0639989661551432;1.675334738286631;0.9980038390770976;3.620753884360679;1.000559828682104;0.9980038378421087;6.318835148875706;6.091771628041835;1.0773570481605024;10.15494555325917;1.6374625690932196;0.9980038393573498;2.632936479363935;0.9980038378398529;0.9980038377995515;-3.823086226603969;-4.097593221554823;-4.155095983627896;-4.032041515071626;-4.095434974022762;-4.123901792289115;-3.81615785885813;-4.147420955810551;-4.138279370037726;-4.081572845776911;-4.111546099947289;-4.147269689220134;-4.125639832172716;-4.061373697289486;-4.154014576166708;-4.081267923887527;-4.053130378291265;-4.127138950662108;-4.1509830066978886;-4.0787155135145605;-4.127016545298174;-4.010676678385452;-4.079009083419784;-4.1273840433351685;-3.982590392898511;-4.085876745969319;-4.125550143853878
6.185279328452149;2.982141008744144;1.9920332778951542;4.992659322735683;0.9980920673286852;0.9980038389362685;1.4797422401929956;0.9980038436073799;0.9980038380114893;4.8571679631879645;2.9822396685051737;0.9980038381424587;6.000787102705653;2.105791929803323;0.9980038385443839;2.9856496721829084;2.141041200427574;0.9980038464485709;10.372556751606608;7.002063851387567;0.9980040135515973;2.4166699586224407;2.3555600151539484;0.9980038379530374;6.667055639650366;1.0696687649861694;0.9980038378926327;-4.077061100008728;-4.110237862411321;-4.112708537170245;-4.115529081074087;-4.110566880562417;-4.147818063809273;-4.047021428323386;-4.144471993670845;-4.1491548851329;-4.06142117974044;-4.08076192714229;-4.141632071511466;-4.107794718626093;-4.155696941203053;-4.125631364158256;-4.137224705771199;-4.122110091364714;-4.096959549824223;-4.067966437011624;-4.083388278807815;-4.1528063245311175;-4.13652318182993;-4.154191315310005;-4.148455327711196;-4.0764102502441;-4.0745450366350155;-4.151865109825127
5.250349636019936;0.9980133137665694;1.127031523729348;9.64904279203688;0.9980038740207364;0.9980038380445271;2.9821051669649483;0.9980038381618228;0.9980038388374946;8.921282809953272;2.499730575129678;1.9667892124807218;2.1025096381289914;0.9980038400079645;0.9980038378287387;1.0668851888884705;0.9980038378719174;0.9980038410235864;9.668089302102535;2.631133807271683;2.2369925200997027;3.548394028472974;1.0134904367974247;0.9980038386188546;6.136872883645669;0.9980038381495341;0.9980038393224012;-3.975123046549954;-4.088013596065884;-4.123170290526645;-4.054234129703649;-4.093168655867931;-4.122960631447324;-4.036640982008504;-4.092190196391826;-4.155519556215335;-4.077723663123066;-4.0897461496054275;-4.121477850322626;-4.096401100867374;-4.1196265804293315;-4.116744569638578;-4.100736125617708;-4.1501111791679195;-4.155266062464095;-4.119132575651404;-4.143777431941389;-4.150944677481292;-4.105639538602653;-4.1088301364918;-4.120573049986272;-4.119553338412756;-4.077387593390342;-4.130216419019936
8.729406181397541;0.9980038382837398;2.0966621824617375;1.0367697737394772;0.9980038386785944;0.9980041645855399;8.659203127078033;0.9980038381187096;0.9980038385346299;5.358564480483889;7.358283947161959;0.9980038380104945;4.840905003230464;1.9920309746866598;0.9980038387345632;1.7441351772163038;0.9980044803921765;0.9980038395390034;2.9821084857920126;6.330173109979465;0.9981411759044908;1.740277308352881;0.9980038966455193;0.9980038394845541;3.2848536553158207;1.5664334722510023;0.9980038392697691;-4.058154223194611;-4.123835060247288;-4.114977648583019;-4.075609677804934;-4.153495005426596;-4.152398503329926;-4.079949955088272;-4.152638548292154;-4.1069565009052225;-3.928788432645442;-4.1001875874823455;-4.101765921957875;-4.089277442147939;-4.123712842826221;-4.154990324450186;-4.140583488098153;-4.092460977608815;-4.153546991031542;-4.056243429561556;-4.073162854027931;-4.128644178897488;-4.153129145053721;-4.098023374274754;-4.126573451614524;-4.10007665224374;-4.148113664230795;-4.149733231416291
7.700909024255468;2.642294690914134;0.9980038382803468;8.562761804034743;1.1830488633452936;0.9980038389189257;2.989463517411993;1.2922593234116824;0.9980038425594671;6.747121254094099;3.2131464947946724;1.1037767917450092;4.950496499423978;1.9927974914498228;0.9980038461748652;2.982381410261683;0.9980038449965403;0.9980038378601318;12.670505811703283;8.84088150817151;1.3902428238596867;3.9682511918422008;1.7315403392833235;0.9980038379870658;1.1787271009489593;0.9984345657523651;0.9980038387640151;-4.05002704781004;-4.1457971004079095;-4.154644121961588;-4.145868157784101;-4.079414555318967;-4.105299436063568;-4.065670714917344;-4.10432678362977;-4.1407770761747695;-4.107794804709698;-4.107816253583147;-4.135653175285838;-4.141999426519096;-4.125418915818529;-4.126023978505137;-4.099421733299474;-4.1054166488312775;-4.106894465717271;-4.1532646551269785;-4.109741007169736;-4.147479170830782;-4.100658176933891;-4.14251507298788;-4.122395322448674;-4.143557333887186;-4.117311796569777;-4.1455198599082195
8.926481365339345;3.4278237067967092;0.9980331982344259;6.038498553479487;1.9928887494956962;0.9980043947661658;2.5655005791318537;0.9980039296480595;0.9980038390754696;4.1332751050155485;2.986268017827068;1.0464720377556491;2.0845588204610643;1.9925351220036407;0.9980038740399897;1.184843431600944;0.9980038394016109;0.998003849997632;3.560293152778841;11.56766079814948;0.9980038381480087;10.763181046918207;1.011607476063658;0.9980038377985793;3.041476918696443;0.9980038380744055;0.9980046607766767;-4.084835029207797;-4.149580449131462;-4.150838224505447;-4.083758838309067;-4.094561842859947;-4.133622755072942;-4.09849016043241;-4.1421567509558015;-4.151325290167697;-4.062453761099164;-4.154272950080682;-4.06156146273485;-4.150956421022711;-4.134841333994302;-4.153096897623659;-4.100582975700128;-4.155163784938178;-4.153103985650904;-4.0894526565912726;-4.062227193723027;-4.142070832664201;-4.1169524863430285;-4.145074964576842;-4.140602869917843;-4.030114941555883;-4.090785475568158;-4.126302497241362
9.839200026084992;3.30162161282685;0.9980105710650715;2.059197281979477;1.992030900798285;0.9980038384535838;2.3721479423785183;0.9980038380310601;0.9980038990365763;4.503841820831205;2.126650783898545;0.998004057069239;6.428828876936392;0.9980038385154665;0.9980038381856136;4.318688796936694;2.1624525550093505;0.998003842503249;6.162608797647462;5.866136552650989;1.0049526125980957;11.5816028034045;8.095895263373535;0.998003841931087;2.0537687992973948;0.9980107218358187;0.9980038388936707;-4.114959813256378;-4.123931074862325;-4.09888268610829;-4.151083087700171;-4.149933741900474;-4.155427918066283;-4.100276470759442;-4.07967385645824;-4.146810329877948;-4.126985685179918;-4.127406291114988;-4.112779515182223;-4.08101838283391;-4.144004690116586;-4.1534168233055535;-4.116756022147998;-4.097617791539152;-4.154912418845718;-4.022472028810987;-4.059382660848454;-4.136978139472671;-4.150413929545745;-4.117061168006105;-4.14468585351003;-4.13668150861173;-4.142905785262469;-4.1463617899406895
